"y","x","t"
0.0831484,21,1
0.1462311,27,1
-0.7158992,9,0
-0.1060997,2,0
-1.325699,-23,0
0.1462311,42,0
-0.8841197,-23,1
-0.5687062,2,0
0.4406171,12,0
-1.641112,-70,1
-0.1691824,33,0
-0.8000095,6,0
0.6929479,39,0
0.2934241,21,0
1.071444,49,0
-0.2322651,36,0
0.4406171,33,0
-3.9962,-37,0
-0.8841197,-8,1
-0.043017,27,0
-0.043017,30,0
0.6088377,49,0
-0.8841197,2,1
1.576106,30,0
-0.3584305,9,0
1.576106,24,0
-0.4004857,-50,0
1.28172,62,0
3.216256,68,0
0.5247274,62,0
0.1462311,12,0
-1.325699,-43,1
-0.1691824,-4,1
0.7980857,57,0
-0.9892576,-23,1
0.4406171,21,0
0.0200657,12,0
0.0831484,21,0
-0.8841197,-19,1
-0.9892576,-32,0
0.7980857,33,0
0.3565068,18,0
0.6088377,36,0
0.6929479,21,0
0.3565068,15,1
-0.8000095,-15,0
0.5247274,30,0
0.6088377,62,0
0.3565068,21,0
-0.1691824,-4,1
-0.5687062,-19,1
1.071444,36,0
0.6929479,45,0
0.6929479,39,0
-1.472892,-37,0
-0.1060997,36,0
0.4406171,9,0
0.0831484,-8,0
3.216256,76,0
-1.073368,-37,1
0.1462311,15,1
0.2934241,30,1
0.0831484,30,0
0.2934241,27,0
0.3565068,39,0
0.4406171,36,0
-0.2953478,27,0
-0.5687062,6,0
-0.8000095,-4,0
0.7980857,42,0
-0.9892576,-15,0
-1.094395,-43,0
-0.2322651,-8,0
-0.2322651,-8,0
-0.2953478,2,0
-0.3584305,-8,1
0.0831484,9,0
0.4406171,49,0
-0.3584305,15,1
-0.8841197,-8,1
0.0200657,18,1
-0.484596,-23,1
-0.1060997,15,0
-0.3584305,6,0
0.4406171,24,0
0.7980857,52,0
0.9242512,24,0
1.071444,57,0
0.0831484,42,0
-0.1060997,6,0
-1.641112,-32,1
-0.4215132,-4,0
0.5247274,27,0
0.2303414,9,0
0.0200657,15,0
-1.325699,-105,0
-0.8841197,-15,0
-0.5687062,-4,1
0.5247274,21,0
-0.2953478,-4,0
1.28172,49,0
-0.043017,24,0
0.5247274,6,0
1.071444,45,0
0.6929479,52,0
-0.2953478,-11,0
0.3565068,15,0
0.2303414,18,0
-0.9892576,2,0
-0.5687062,15,0
-0.1691824,-15,0
0.1462311,18,0
0.6929479,52,1
0.6929479,52,0
-0.5687062,2,0
0.1462311,18,0
-0.5687062,6,0
0.2934241,57,0
0.0200657,24,0
-1.325699,-23,1
-0.3584305,2,0
0.6929479,33,0
0.0200657,-11,0
-0.8841197,27,0
0.6929479,36,0
0.7980857,24,0
-0.1060997,2,0
-0.7158992,-27,0
-0.9892576,-23,0
-0.8841197,-15,1
-0.484596,12,0
0.6088377,45,0
-0.043017,18,1
1.28172,30,0
0.4406171,39,1
0.7980857,39,0
2.14385,168,0
0.6929479,57,0
0.1462311,2,0
-0.3584305,42,0
0.0200657,30,1
-0.1060997,-23,1
-0.2322651,2,0
2.14385,57,0
0.6929479,57,0
0.6088377,76,0
-1.094395,24,0
1.28172,62,0
-0.043017,52,0
0.5247274,27,0
-2.103719,-19,1
0.4406171,33,0
0.5247274,24,0
-0.9892576,-32,1
-0.043017,18,0
0.5247274,2,0
0.9242512,33,0
-0.4215132,-4,0
0.6088377,39,0
-0.9892576,-50,1
0.6929479,42,0
0.7980857,57,1
-0.8000095,-27,1
0.2303414,-11,1
-0.5687062,-1,0
2.14385,49,0
-0.4215132,-37,1
0.3565068,33,0
-0.8841197,-8,1
-0.2322651,-11,1
2.14385,49,0
-0.1060997,18,0
1.576106,57,0
3.216256,76,0
0.6088377,39,0
-0.7158992,-15,1
-0.9892576,-1,1
-0.8841197,-8,1
0.4406171,30,0
0.0831484,21,0
-0.484596,6,1
0.2934241,36,0
0.6929479,12,0
-0.7158992,-50,0
-0.5687062,-15,0
-0.7158992,-43,1
-0.2953478,2,1
0.2303414,21,0
0.4406171,6,0
-0.9892576,2,0
-0.1691824,24,0
-0.1691824,24,0
0.0200657,-1,1
0.6088377,45,0
1.071444,45,0
0.1462311,27,0
0.1462311,36,1
0.2303414,24,0
-1.641112,-23,1
-0.2953478,-1,1
1.071444,45,0
1.28172,52,0
0.0200657,9,0
0.2303414,2,1
-0.9892576,12,0
1.071444,62,0
0.2934241,-4,1
0.0831484,6,0
-0.043017,-8,0
-0.6317889,-1,0
0.6088377,33,0
0.5247274,49,0
1.28172,62,0
0.3565068,33,0
0.0200657,12,0
0.1462311,-8,1
-0.8000095,-43,1
0.2934241,36,1
-1.472892,-23,0
0.2303414,33,0
0.7980857,42,0
-0.7158992,6,0
-0.2953478,2,1
1.071444,68,0
-1.325699,-37,1
0.6088377,49,0
1.28172,76,0
0.4406171,15,0
1.28172,52,1
0.5247274,15,0
0.9242512,62,0
1.576106,90,0
-0.2322651,24,0
0.2303414,-4,1
-0.1691824,33,0
-0.1691824,30,0
-1.325699,-84,0
2.14385,76,0
-1.472892,-32,0
0.0831484,39,1
3.216256,90,0
0.4406171,42,0
-1.094395,-43,0
3.216256,36,1
0.5247274,30,0
-1.094395,-70,1
-1.325699,-37,0
0.0200657,2,0
-2.313994,-32,1
-0.7158992,-4,0
-1.199533,-23,0
0.9242512,33,0
1.071444,42,0
-0.1060997,30,0
0.2303414,30,0
0.6929479,33,0
-0.5687062,-4,0
0.6088377,36,0
0.2303414,21,0
-1.851388,-59,1
1.071444,52,0
-0.2322651,2,0
-1.851388,-84,1
-1.094395,-27,0
-0.484596,-11,1
-1.472892,-199,0
0.0200657,52,0
-1.472892,-59,0
1.071444,68,0
0.3565068,39,0
1.28172,49,0
-0.2953478,6,0
-0.8841197,30,0
0.0200657,-15,1
-1.157478,-1,1
0.0831484,15,0
-1.199533,-37,1
-0.4215132,6,0
0.7980857,62,0
0.5247274,45,0
-1.199533,-23,1
0.6929479,52,0
-0.9892576,-4,1
1.28172,57,0
-0.7369268,-27,1
-0.8000095,-15,1
-0.043017,33,1
-0.2953478,6,0
0.0831484,-8,0
-0.4215132,-1,0
0.2934241,57,0
0.2934241,24,0
-0.484596,18,0
-0.8841197,-23,1
0.7980857,52,0
0.5247274,42,0
-0.6317889,-8,0
0.1462311,15,0
0.1462311,24,0
-0.1060997,-1,1
-0.1691824,-19,1
-0.043017,27,0
0.5247274,62,0
-3.070987,-32,1
-0.484596,-1,0
-1.199533,-37,0
-0.8000095,-32,1
-2.103719,-199,1
-0.484596,24,0
-0.1691824,9,0
-0.8000095,-11,1
0.2934241,30,0
0.2303414,42,0
-3.070987,-152,1
0.0831484,12,0
0.0200657,9,0
0.2303414,52,0
-0.043017,-27,1
-1.241588,-19,1
-0.1691824,15,0
-0.4215132,24,1
-0.484596,6,0
-1.641112,-59,0
1.28172,68,0
0.1462311,18,1
-1.325699,6,1
-0.2953478,-1,0
1.071444,49,0
0.6929479,39,0
-0.1060997,27,0
-0.3584305,-23,1
0.0831484,33,0
-0.1691824,6,0
0.3565068,6,1
-1.325699,-84,0
0.1462311,18,0
0.0831484,6,0
0.7980857,27,0
-0.1691824,-8,0
-0.2322651,18,0
-0.6317889,-27,0
-0.4215132,15,0
1.576106,76,0
-1.851388,-37,1
0.0200657,9,0
0.7980857,45,0
0.0831484,15,0
-0.043017,24,0
0.0200657,-11,1
-0.1691824,-8,0
-0.5687062,-15,0
-0.8000095,9,0
-1.472892,12,0
1.071444,76,0
-1.199533,-23,1
-0.4215132,18,0
-0.4215132,-23,1
-0.043017,2,0
-0.8000095,-15,1
0.9242512,33,0
0.7980857,36,0
-1.430837,6,1
0.9242512,33,0
-0.8841197,-8,0
0.2303414,39,0
0.1462311,27,0
-0.9261749,-43,1
-0.1691824,2,0
0.1462311,27,0
-0.2322651,33,0
0.6929479,52,0
0.6929479,30,1
-0.4215132,33,0
0.3565068,6,0
0.2303414,15,0
-3.9962,-199,0
0.2303414,-11,1
0.7980857,42,0
-0.1691824,21,1
1.28172,90,0
1.071444,57,0
-0.5687062,12,1
-0.3584305,-15,1
-1.199533,-27,1
0.0831484,27,0
1.576106,168,0
-0.043017,-1,1
-1.325699,-152,1
-0.2322651,12,0
1.071444,49,0
-1.472892,-32,1
-0.2953478,21,0
-0.2953478,15,0
0.6929479,52,0
0.2934241,24,0
-2.145774,-199,0
-0.1691824,2,0
1.28172,24,1
0.4406171,30,1
0.6088377,15,0
-0.3584305,-15,1
-0.5687062,-1,0
0.4406171,30,0
-0.1691824,24,0
0.9242512,-8,0
-0.5687062,-8,0
0.6929479,15,0
-0.1060997,15,0
1.28172,68,0
-2.103719,-50,0
0.1462311,18,0
0.5247274,52,0
0.0200657,36,0
-0.8000095,-43,1
0.0831484,42,0
0.5247274,68,0
0.1462311,12,0
0.2934241,30,0
-0.043017,39,0
-0.8000095,-32,1
0.5247274,39,0
1.28172,76,0
-0.2953478,-1,1
0.4406171,12,0
0.6929479,18,0
-0.3584305,-8,1
-1.094395,-8,1
-1.851388,-84,0
0.2934241,45,0
-0.9892576,-19,1
0.0831484,-59,0
0.6088377,33,0
-1.472892,-43,1
-0.8841197,-15,1
0.1462311,15,1
2.14385,90,0
0.5247274,39,0
-0.1060997,21,0
0.7980857,36,0
-0.2953478,27,0
0.0200657,-1,0
-0.1691824,-1,0
0.2934241,36,0
-0.1691824,30,0
-1.74625,-105,1
-0.8000095,12,0
-0.1691824,-11,1
-1.851388,-50,0
0.3565068,24,0
-0.043017,6,0
0.9242512,52,0
-0.6317889,6,0
-0.043017,18,0
-0.3584305,9,1
-0.8000095,-11,1
-1.74625,-32,1
0.1462311,21,0
-0.1691824,27,0
-0.1060997,-4,0
-0.043017,6,1
0.1462311,2,0
0.2303414,15,1
-0.1060997,33,0
1.576106,57,0
0.0200657,-8,0
0.3565068,36,0
0.4406171,15,0
0.2303414,12,0
0.6088377,49,0
0.7980857,90,0
1.28172,68,0
0.5247274,27,0
-3.070987,-199,1
-0.484596,-70,0
-1.094395,-15,0
0.4406171,15,1
0.9242512,36,0
-0.4215132,12,0
0.6088377,24,0
1.28172,49,0
0.1462311,15,0
-0.1691824,24,0
1.071444,49,0
-0.2322651,24,0
0.6298652,24,0
-0.5687062,27,0
-0.6317889,6,0
1.576106,57,0
0.6929479,42,0
0.2934241,33,0
0.5247274,33,0
-0.2953478,-8,1
-0.8841197,-19,0
-0.2953478,-8,1
0.6929479,62,0
-3.9962,-70,0
-0.2953478,-4,1
-0.8000095,-23,0
0.3565068,30,0
0.2303414,6,0
0.1462311,42,0
-0.1060997,-8,0
1.071444,57,0
0.3565068,45,0
-0.2953478,-8,0
0.7980857,15,0
0.2303414,36,0
-0.3584305,-8,1
1.576106,68,0
-1.094395,-59,0
0.0831484,18,0
-0.8000095,-4,0
0.2934241,45,0
-1.472892,-37,0
-0.1691824,-8,0
-0.043017,42,0
-0.8000095,-23,1
-2.103719,-59,0
-0.1691824,-4,1
-0.2322651,36,0
-1.851388,2,0
0.3565068,12,0
0.2303414,6,0
-0.2322651,24,0
-0.2953478,-11,1
1.071444,45,0
0.5247274,21,0
0.0831484,2,0
-1.157478,-23,1
-0.484596,-27,1
-1.199533,-4,0
0.4406171,45,0
-0.9892576,-50,0
-0.9261749,-59,1
0.5247274,39,0
-1.094395,2,1
0.0200657,-15,0
-2.461187,-23,0
0.9242512,39,0
0.0831484,9,0
-0.9892576,-19,1
-2.103719,-43,0
0.2303414,36,0
1.28172,42,0
1.28172,27,0
2.14385,168,0
1.576106,76,0
0.0831484,45,0
0.1462311,24,1
0.2934241,30,0
0.1462311,27,0
-1.641112,-50,0
0.0831484,24,0
0.6088377,30,0
-0.2953478,15,0
0.1462311,24,0
-0.8000095,-4,1
-0.5897338,-27,1
0.2934241,15,0
-0.8000095,21,0
-1.094395,-70,0
-2.566325,-59,0
-2.461187,18,1
0.1462311,30,1
-0.8841197,-11,1
-1.199533,-8,1
0.5247274,15,0
0.6088377,33,0
0.5247274,24,0
0.7980857,39,0
0.3565068,21,0
0.4406171,27,1
-1.472892,-19,0
0.7980857,39,0
-2.461187,-37,0
0.1462311,-4,0
0.2934241,9,0
-0.043017,21,0
0.1462311,9,0
-0.5687062,-19,1
2.14385,76,0
-0.7158992,2,0
0.0200657,-1,0
-0.1060997,30,0
0.2934241,36,0
-0.7158992,-8,0
0.7980857,36,0
-0.5897338,-27,1
-0.2322651,2,0
0.0831484,6,1
-0.484596,-70,1
-0.043017,2,0
0.6929479,52,0
0.6088377,24,0
0.0200657,21,0
-1.199533,-199,0
-0.484596,-8,0
0.6088377,24,0
0.1462311,36,0
1.28172,57,0
0.2303414,24,0
-0.8000095,9,0
-1.851388,-8,0
-0.3584305,12,0
0.6088377,42,0
0.1462311,24,0
-0.7158992,-43,1
0.5247274,42,0
-0.9261749,-59,1
0.0200657,24,1
1.071444,33,0
0.4406171,24,0
0.2303414,2,0
-2.461187,-43,0
0.6929479,42,0
0.9242512,45,0
-0.1060997,30,0
-0.043017,-4,1
1.071444,76,0
0.0200657,24,1
0.0831484,-15,1
-0.8000095,-19,1
-0.8000095,-11,0
-0.2953478,-1,0
-0.2953478,15,0
0.0200657,21,0
-0.2953478,2,0
-0.043017,15,0
-0.3584305,-11,0
0.7980857,57,0
0.3565068,36,0
0.2934241,12,0
0.0831484,-1,1
-0.8841197,15,0
0.3565068,2,0
0.0200657,-4,1
0.9242512,62,0
-0.484596,9,0
0.0200657,15,0
1.071444,24,0
0.6929479,30,0
-0.3584305,-4,0
1.576106,62,0
0.2303414,-1,1
2.14385,90,0
-0.7158992,-1,0
0.9242512,57,0
-0.7158992,49,1
2.14385,68,0
0.2303414,52,0
-0.2322651,21,0
-0.2322651,-4,1
-0.5687062,15,0
-0.7158992,-59,0
0.0831484,27,0
-0.5687062,-23,1
-0.8630922,-19,1
-0.8841197,18,0
1.071444,52,0
-1.472892,-15,1
1.576106,52,1
0.3565068,42,0
-0.8841197,33,0
-2.313994,-199,1
1.576106,76,0
0.7980857,42,0
1.071444,42,0
0.7980857,24,0
0.6088377,27,0
-0.7158992,-23,1
1.071444,36,0
-0.2322651,12,0
-0.2953478,6,0
-0.3584305,18,0
0.9242512,42,0
0.9242512,39,0
0.6088377,42,0
1.576106,49,0
0.1462311,49,0
2.14385,76,0
1.071444,90,0
0.5247274,21,0
-0.2953478,-1,0
-0.8000095,30,0
1.071444,68,0
0.3565068,42,0
2.14385,76,0
0.6088377,39,0
-1.199533,6,0
1.576106,57,0
-0.9892576,-8,0
-0.7158992,6,0
0.0200657,27,0
0.6088377,42,0
-0.2953478,6,1
2.14385,76,0
0.5247274,27,0
1.576106,57,0
-0.2322651,-8,1
-2.461187,-37,0
-0.2953478,-19,0
0.3565068,36,0
-0.7158992,-23,0
-0.4215132,-8,1
0.4406171,24,0
1.28172,57,0
-0.5687062,-15,1
0.6088377,30,0
-0.8841197,-27,1
-0.043017,24,0
-0.5687062,-1,1
0.6088377,49,0
0.2303414,42,0
2.14385,168,1
-0.2953478,-11,1
-2.103719,-19,0
0.2303414,18,0
-0.4215132,-1,1
1.576106,76,0
-0.4004857,-37,1
-0.2322651,-8,0
0.7980857,62,0
-2.103719,-43,1
-1.199533,-43,0
0.6929479,42,0
-0.4215132,-19,1
0.0831484,30,0
-0.6317889,-8,1
-1.851388,-59,0
-0.484596,-50,0
0.5247274,21,1
0.6929479,36,0
-0.1060997,39,0
-0.043017,-8,1
-0.8841197,9,0
-0.1060997,-8,1
0.1462311,39,0
-0.6317889,27,0
-0.7369268,-37,1
0.7980857,24,0
-0.5687062,21,0
0.0831484,30,1
0.2303414,6,0
-0.1060997,12,0
0.3565068,42,0
0.7980857,42,0
-1.851388,-11,1
0.6929479,52,0
0.0200657,30,0
1.071444,52,0
0.0200657,39,0
0.3565068,30,0
-0.8000095,-4,1
0.5247274,39,0
0.2934241,27,0
-0.3584305,9,0
-0.7158992,-8,1
-0.2322651,21,0
0.7980857,39,0
0.3565068,42,0
-0.1060997,15,0
0.6088377,49,0
-0.9892576,9,0
-1.094395,-27,0
0.3565068,15,0
1.576106,68,0
-0.6317889,-27,0
0.9242512,52,0
0.6929479,24,0
-0.6317889,-8,1
0.5247274,49,0
-1.325699,-32,0
-3.9962,-199,0
-0.1691824,12,0
-0.3584305,6,0
-0.8000095,52,0
-1.472892,-11,1
0.6929479,62,0
0.1462311,9,0
-0.2953478,-8,1
0.0831484,30,0
0.5247274,57,0
0.6929479,12,0
0.4406171,36,0
-0.6317889,-11,1
0.6929479,24,0
0.6088377,45,0
-1.199533,-43,1
-0.4635684,18,1
0.0200657,33,0
-0.2953478,-8,1
0.0200657,-1,1
-0.8841197,9,0
-2.103719,9,0
-0.1060997,21,0
-0.2953478,24,0
-0.3584305,30,1
1.576106,68,0
-0.3584305,-1,1
-1.851388,-23,1
-0.1060997,15,0
0.5247274,21,0
-0.6528165,6,1
-0.1691824,-32,0
0.0200657,-11,0
-0.043017,21,0
-0.2953478,-8,0
0.2303414,45,0
-0.8000095,-8,0
-0.9892576,-23,0
1.576106,90,0
-0.1691824,6,1
-1.325699,-11,0
0.9242512,39,0
0.3565068,27,0
1.576106,90,0
0.2934241,18,0
0.4406171,30,0
-0.8000095,-8,1
-0.5687062,-19,1
-0.1060997,30,0
0.2303414,36,0
-0.1691824,-8,1
-1.010285,-50,1
-0.1691824,15,0
2.14385,76,0
0.0200657,6,0
-1.094395,-84,0
1.071444,21,1
0.7980857,57,0
-0.8000095,-32,1
-0.8841197,-1,1
0.1462311,9,0
0.2934241,52,0
-3.070987,-32,1
0.5247274,45,0
1.576106,45,0
1.28172,57,0
0.1462311,18,0
-2.103719,-8,0
0.0831484,36,0
-0.7158992,-4,0
-0.9892576,-37,1
-0.3584305,9,0
0.4406171,-11,1
-0.3584305,2,0
0.1462311,21,0
-0.7158992,-27,1
-1.157478,-43,1
-1.199533,-32,0
1.071444,45,0
0.1462311,27,0
-0.484596,-15,0
0.2934241,39,0
1.071444,68,0
0.2303414,27,0
0.0831484,15,0
-1.325699,-8,1
0.0831484,24,0
-0.4215132,2,1
-1.094395,-50,0
-1.325699,6,1
1.28172,57,0
-0.484596,6,0
-0.043017,18,0
0.2303414,33,0
0.9242512,57,0
0.6088377,12,0
-0.1060997,2,0
-1.199533,-19,0
0.9242512,76,0
-1.094395,-152,1
0.1462311,-27,1
0.6929479,36,0
-0.8841197,-84,0
0.5247274,39,0
0.6929479,27,0
-1.325699,6,0
0.5247274,45,0
-0.9892576,15,0
-0.3584305,42,0
0.6088377,49,0
-0.6317889,2,0
-0.3584305,6,0
0.3565068,30,0
0.9242512,62,0
0.5247274,36,0
0.4406171,36,0
1.28172,68,0
0.3565068,49,0
-0.5687062,15,0
0.5247274,33,0
-0.7158992,-11,1
-0.4215132,24,1
-1.325699,-50,0
0.0200657,12,0
0.4406171,42,0
-0.484596,-15,1
-0.8841197,-37,1
-0.1060997,39,1
0.6088377,30,0
0.6929479,45,0
0.1462311,39,0
0.4406171,-23,0
-0.5687062,-1,1
0.7980857,42,0
-0.2953478,33,0
1.28172,57,0
-0.2953478,12,1
0.0831484,6,0
-0.2322651,33,0
-0.1060997,18,0
0.0831484,6,0
0.0831484,18,1
0.3565068,33,0
0.5247274,18,0
-0.3584305,-23,0
-0.9892576,-8,1
0.6088377,39,0
0.0200657,42,0
0.6929479,15,0
-1.199533,-8,0
-0.8841197,-27,1
0.5247274,68,0
-0.2953478,21,0
0.3565068,24,0
-1.199533,-70,1
-0.2953478,18,0
-0.7158992,9,0
-0.1060997,-1,0
1.28172,52,0
-0.4215132,-37,1
-0.2953478,-19,1
0.4406171,45,0
-1.325699,-32,0
-0.484596,12,0
1.071444,90,0
-0.1691824,18,0
0.5247274,76,0
-0.484596,-1,0
-0.1060997,24,0
-0.1060997,2,0
0.6929479,52,0
0.9242512,57,0
-0.2953478,12,1
-0.7158992,15,0
0.2303414,15,1
-0.6317889,-8,0
0.9242512,62,0
1.28172,52,0
1.576106,57,0
0.0200657,18,0
-0.8000095,9,0
0.4406171,-1,1
0.6088377,30,0
2.14385,168,0
-1.325699,-15,1
1.28172,62,0
-0.2953478,-1,0
-0.7158992,-50,1
0.0200657,-4,1
-1.851388,2,0
0.3565068,42,0
-0.8000095,6,0
0.7980857,15,0
1.576106,45,0
-1.641112,-27,0
0.4406171,57,0
-0.1060997,24,0
-0.1060997,-4,0
-0.4215132,-19,1
-0.2322651,12,0
1.28172,52,0
-0.5687062,-15,0
-1.157478,-37,1
0.1462311,21,0
-0.1691824,21,0
2.14385,90,0
-0.6317889,-8,1
-1.851388,-59,1
0.3565068,39,0
-0.3584305,27,0
0.5247274,49,0
1.28172,76,0
0.4406171,27,0
-1.199533,-23,0
0.1462311,15,0
-0.9892576,-8,1
-0.043017,-50,1
-0.2953478,-11,0
-0.9892576,-50,0
-0.1060997,18,0
0.3565068,39,0
-3.070987,-199,1
0.2303414,24,0
0.0200657,-4,1
-0.1060997,9,0
0.1462311,36,0
0.7980857,49,0
-0.2322651,6,1
1.576106,42,0
-0.2532927,-50,1
-0.6317889,-23,1
-2.461187,-37,1
-1.094395,-70,0
-0.5687062,9,0
-0.2953478,-1,0
0.2303414,21,0
-0.8000095,-32,1
0.0200657,-8,1
0.9242512,52,1
-1.199533,-43,1
0.6088377,52,0
0.7980857,21,0
1.28172,62,0
-0.1691824,18,0
-0.8000095,2,0
0.7980857,45,0
-0.1060997,9,0
-0.4215132,-11,1
0.5247274,24,0
0.7980857,62,0
-1.094395,-1,0
2.14385,90,0
-0.043017,12,0
0.5247274,62,0
-0.3584305,12,0
-0.4215132,2,0
-0.8000095,-19,0
0.6929479,57,0
1.576106,90,0
-0.5687062,-19,1
0.0200657,24,0
0.0831484,12,0
1.28172,49,0
-0.2322651,2,0
-2.103719,-50,0
-0.6317889,-15,0
0.6929479,30,0
-0.7158992,-43,1
0.2934241,39,0
0.2934241,36,0
-3.9962,-152,0
0.2934241,36,0
1.071444,57,1
0.5247274,45,0
0.3565068,36,0
0.2303414,52,0
0.9242512,42,0
0.2303414,2,0
-0.7158992,27,0
1.576106,68,0
0.1462311,33,0
1.071444,76,0
-0.4215132,6,0
-0.3584305,-23,1
-0.043017,-1,0
-0.484596,-4,0
0.7980857,90,0
0.7980857,45,0
-0.2322651,-11,1
-1.872416,-27,0
3.216256,168,0
-2.461187,-59,0
-0.9261749,-50,1
0.5247274,57,0
1.576106,39,0
-0.1060997,21,0
0.0831484,21,0
-0.7158992,-11,1
-0.5687062,-8,1
-0.1691824,15,0
-1.325699,-11,0
-0.2322651,-23,0
-0.2953478,-8,0
-1.472892,-4,0
0.2934241,27,0
0.1462311,45,0
-0.1691824,15,0
-0.9892576,-4,0
-1.641112,-59,0
0.6929479,27,0
-1.094395,15,0
-0.043017,2,1
0.6929479,24,0
0.1462311,27,0
0.6929479,24,1
-0.5687062,-1,1
-1.010285,-59,1
-0.2322651,27,0
-1.241588,-32,1
0.0831484,57,0
0.4406171,39,0
-0.3584305,18,0
-0.484596,2,0
0.9242512,49,0
-1.094395,12,1
0.6088377,49,0
0.5247274,2,0
-0.2953478,9,0
-0.4215132,-11,1
0.7980857,52,0
0.2303414,2,0
0.6088377,30,0
0.5247274,33,0
0.6929479,39,0
1.071444,62,0
0.9242512,90,0
1.071444,57,0
-0.484596,-11,0
2.14385,90,0
1.576106,62,0
-0.2322651,6,0
0.3565068,33,0
-0.2322651,-4,0
0.9242512,62,0
0.1462311,15,0
1.576106,39,0
0.4406171,18,0
1.071444,62,0
0.2303414,39,0
0.7980857,42,0
-0.6317889,2,1
0.0200657,42,0
1.28172,45,0
0.5247274,45,1
0.1462311,15,0
-3.9962,-8,0
0.2934241,2,0
0.6929479,42,0
-0.043017,36,0
-0.3584305,-1,0
2.14385,49,0
0.9242512,30,0
0.3565068,62,0
0.6088377,52,0
0.1462311,45,0
-2.461187,-59,0
-0.1060997,2,1
-0.2953478,15,0
0.6929479,45,0
1.28172,49,0
1.28172,68,0
-0.4215132,-8,1
-1.641112,-70,1
0.1462311,39,0
-0.6317889,36,1
-0.484596,-19,0
-0.484596,2,1
0.5247274,36,0
1.071444,27,0
0.7980857,76,0
-0.4215132,-23,1
-0.4215132,6,0
0.6929479,45,0
2.14385,76,0
1.28172,12,0
0.6929479,27,0
0.0831484,30,0
1.28172,49,0
2.14385,68,1
-0.8841197,-19,1
-0.1691824,-1,0
1.28172,52,0
0.6088377,18,0
-0.6317889,-15,1
-3.070987,-70,0
-0.8841197,-11,1
-0.6317889,-15,1
-2.461187,-50,1
0.6088377,15,1
-0.3584305,9,0
-1.472892,-4,0
-0.1060997,27,0
-2.103719,-84,0
-0.4215132,9,0
-0.8000095,-11,1
0.2934241,42,0
-0.043017,12,0
-0.8000095,-27,1
0.7980857,30,1
2.14385,76,0
0.6929479,62,0
0.7980857,27,0
0.4406171,42,0
0.4406171,30,0
-0.5687062,-1,0
-0.8841197,-23,0
0.7980857,42,0
0.9242512,49,0
-1.641112,-27,0
0.0831484,2,0
-3.9962,-84,0
0.2303414,15,0
0.4406171,24,0
0.1462311,12,0
1.071444,90,0
-0.4215132,27,1
3.216256,76,0
-0.484596,-1,1
-1.094395,-19,0
0.2934241,27,0
-0.7158992,-50,0
-0.043017,33,0
0.2934241,36,0
0.6088377,33,0
-0.043017,42,0
-3.9962,-152,1
0.4406171,30,0
-1.094395,-19,1
-0.4215132,12,0
-0.2953478,18,0
0.6929479,21,0
0.6088377,21,1
0.5247274,36,0
0.5247274,27,0
1.071444,62,0
0.3565068,18,0
2.14385,76,0
1.28172,42,0
-0.2322651,21,0
1.28172,45,0
-1.851388,-43,1
0.1462311,9,0
-0.2322651,12,0
-0.5687062,-1,1
-1.199533,-27,0
0.9242512,39,0
-2.103719,-84,1
-0.8841197,-8,0
0.1462311,9,0
-2.103719,-8,0
-0.3584305,6,0
0.6088377,21,0
-1.199533,-8,0
0.6929479,27,1
1.071444,52,0
1.071444,62,0
0.3565068,39,0
-0.484596,33,0
-0.1691824,27,0
0.3565068,18,0
0.0200657,6,0
-0.9892576,-59,0
-3.9962,-199,1
-1.094395,-1,0
-0.7158992,-32,1
0.2303414,15,0
-1.199533,-43,0
-0.8841197,-8,1
-3.070987,-19,1
0.9242512,57,0
1.071444,42,0
0.2934241,9,1
0.0200657,12,1
0.9242512,57,0
1.576106,45,0
-0.5687062,-11,0
0.7980857,9,0
-1.430837,-19,1
-0.4215132,-11,0
0.7980857,45,0
0.9242512,49,0
0.6088377,62,0
-0.7369268,-43,0
-0.5687062,-11,0
-0.1691824,-1,0
-0.7158992,6,1
-1.641112,-19,0
0.0831484,36,0
-0.5687062,-1,1
0.7980857,68,0
0.5247274,42,0
1.28172,24,0
0.2934241,57,0
-0.9892576,-15,1
-0.6317889,12,0
1.28172,76,0
0.2934241,36,0
0.5247274,18,0
-0.3584305,-8,1
0.2934241,15,0
-0.6317889,-1,1
0.7980857,36,0
1.28172,57,0
0.0831484,45,0
-0.8841197,2,1
-0.484596,18,0
3.216256,168,0
0.1462311,-23,0
0.2934241,27,0
-0.043017,18,0
0.3565068,42,0
0.4406171,52,0
-2.461187,-37,0
-0.3584305,-23,1
0.2934241,9,0
-0.8841197,-19,1
1.576106,68,0
-0.6317889,-11,1
-2.461187,-32,1
-0.7158992,15,1
-0.2953478,-4,1
-0.043017,15,0
-0.484596,-15,0
0.6929479,18,0
0.2303414,39,0
-0.5687062,2,1
0.6088377,36,0
-1.199533,-43,0
-0.2322651,6,0
-0.043017,-1,1
0.0831484,27,0
0.0200657,24,0
1.28172,90,0
1.071444,68,0
1.28172,68,0
-0.7158992,-1,0
2.14385,68,0
-0.7158992,9,0
0.0200657,9,0
0.0200657,15,0
-0.1060997,12,0
0.7980857,52,0
2.14385,90,0
-0.1691824,6,0
0.0200657,-8,1
-0.9892576,6,0
3.216256,76,0
-1.325699,2,0
