"y","x","t"
0.6422,36,0
1.1117,62,0
-1.042477,-37,1
1.664054,62,0
0.5317293,27,0
-0.3520359,12,0
-0.8767715,-19,1
0.227935,7,0
-0.1034769,2,1
-0.3520359,-105,1
-0.4901242,21,0
-0.7939185,-8,1
0.0346114,24,0
0.4212587,39,0
-0.7110655,-1,0
0.6422,49,0
0.6422,39,0
-0.1034769,48,0
-0.8767715,-28,1
0.6422,42,0
-0.1863299,9,0
1.332642,57,0
-0.6282125,-37,1
-0.4901242,-23,1
0.7802883,12,0
-0.0758593,-4,1
0.9183766,49,0
0.1174644,9,0
-0.4901242,45,0
1.664054,68,0
-0.4625066,-19,0
0.310788,15,1
0.4212587,39,0
4.011555,49,0
-0.1863299,-27,0
1.332642,57,0
0.6422,36,0
0.6422,57,0
-0.2691829,6,0
0.5317293,45,0
0.4212587,24,0
-1.401507,-55,0
-0.3520359,30,0
-0.1863299,21,0
-2.78239,-37,1
0.4212587,9,0
0.5317293,42,0
-2.230037,-143,0
0.227935,42,0
0.227935,-23,0
0.310788,9,0
-0.4901242,6,0
0.310788,30,0
0.4212587,49,0
-0.4901242,-4,1
-0.3520359,-70,1
0.6422,57,0
-0.2691829,6,0
0.0346114,12,0
-0.4625066,-23,1
0.0346114,9,0
1.1117,49,0
-0.8767715,3,0
-0.6558302,12,1
-1.401507,-1,0
-0.4901242,21,0
-0.2691829,-1,1
0.5317293,39,0
-0.7939185,-1,0
-1.291036,-32,1
0.6422,24,0
0.6422,24,1
0.7802883,39,0
-0.6558302,12,0
-0.5729772,2,0
1.664054,57,0
0.310788,57,1
0.7802883,42,0
-1.12533,-15,1
-0.6558302,-28,1
0.1174644,-4,0
-1.622448,-50,1
0.7802883,12,0
0.5317293,51,0
-0.4072712,-23,0
-0.2691829,24,0
-0.2691829,30,0
0.7802883,45,0
0.9183766,39,0
0.1174644,-15,0
0.5317293,-11,1
-0.4072712,-23,1
-1.732919,24,0
-1.511978,-23,0
-0.5729772,-91,1
-0.0482416,30,0
-0.5729772,2,0
-0.3520359,30,0
-0.0482416,12,1
-0.1863299,6,0
-1.871007,-70,0
-0.4072712,3,1
-1.042477,-15,1
-0.1034769,-1,0
0.310788,36,0
0.5317293,-4,0
-1.042477,-11,0
-0.3520359,9,0
1.332642,54,0
-1.12533,-32,1
-0.5729772,-32,0
-0.2691829,-32,1
0.5317293,51,0
0.5317293,2,1
0.1174644,33,0
-0.1863299,-8,1
-0.7939185,-43,1
0.227935,21,0
0.310788,18,0
0.9183766,57,0
-0.4072712,30,0
-0.3520359,-23,1
-0.7110655,-50,1
0.1174644,6,1
-1.12533,-152,0
-0.0482416,27,0
-0.3520359,24,0
1.1117,76,0
-0.3520359,6,0
2.244025,79,0
-0.0482416,9,0
0.1174644,15,0
-0.1863299,-15,0
0.227935,30,0
-0.7939185,-199,1
0.5317293,57,0
-0.4072712,-43,0
-0.6558302,3,0
0.227935,36,0
0.9183766,33,0
-1.732919,-55,1
-0.6558302,-19,1
2.244025,74,0
-0.7939185,21,0
0.6422,33,0
-0.3520359,42,0
0.5317293,45,0
-2.036713,-199,0
-0.6558302,21,0
0.6422,15,0
0.1174644,33,0
0.9183766,30,0
0.6422,33,0
-0.5729772,30,0
0.7802883,-1,1
0.6422,6,0
-0.4072712,11,0
-0.0482416,33,0
-1.042477,-2,1
-0.7110655,39,0
0.7802883,68,0
-4.660391,-143,0
0.227935,18,0
-0.2691829,-19,0
-0.0482416,-8,1
-0.1863299,6,0
-0.1863299,7,0
0.4212587,9,0
-0.4072712,-8,1
-0.2415652,-23,1
-0.5729772,-1,0
-0.5729772,9,0
-0.2691829,-27,0
0.6422,42,0
-0.2691829,21,0
-0.6558302,15,0
0.7802883,36,0
-1.401507,-199,0
-0.0482416,39,0
1.1117,9,0
0.310788,39,0
-0.1863299,-1,1
0.7802883,49,0
0.9183766,68,0
-0.1034769,-1,0
0.0346114,-8,0
0.5317293,2,0
-0.2691829,2,0
-0.4072712,15,1
0.5317293,45,0
-0.7939185,-11,0
-0.4901242,18,0
0.310788,30,0
-0.0482416,-11,1
-0.1034769,-1,1
1.664054,33,0
0.7802883,39,0
0.0346114,33,0
-0.5729772,-23,1
0.9183766,36,0
-0.7939185,6,0
-0.4072712,15,1
0.1174644,-4,0
0.227935,33,0
0.0346114,-1,1
-0.1863299,-11,0
0.4212587,57,0
-1.291036,-8,0
0.1174644,-1,0
-0.4901242,15,0
0.227935,57,0
0.227935,15,0
0.4212587,30,0
0.227935,39,0
0.1174644,24,0
1.1117,57,0
0.227935,45,0
-0.7110655,30,0
1.1117,36,0
0.310788,42,0
-0.0482416,21,0
0.227935,15,0
-0.8767715,-15,1
-0.0482416,-27,0
1.1117,45,0
-0.9596245,21,0
-0.9596245,11,0
-0.4072712,12,0
-0.9596245,24,0
-0.7939185,-15,1
0.5317293,27,0
-0.4901242,45,1
-0.7110655,-4,1
0.6422,15,0
2.244025,24,0
-0.1863299,39,0
0.6422,2,0
-1.401507,-11,0
-0.7939185,3,0
1.664054,21,0
-0.2691829,-11,1
-1.732919,-105,1
-0.1034769,-70,1
-0.8767715,36,0
0.310788,2,0
-0.1863299,21,0
-0.5729772,6,0
-0.9596245,-15,1
-0.4901242,2,0
0.5317293,24,0
1.332642,90,0
-0.2691829,12,0
0.5317293,49,0
-1.511978,-143,0
-0.1034769,-4,1
-0.1034769,27,0
-1.401507,-39,1
0.6422,18,0
0.5317293,48,0
0.5317293,57,0
0.4212587,51,0
0.9183766,-1,0
0.310788,30,0
-0.4901242,15,0
-1.732919,-32,1
0.4212587,68,0
0.1174644,30,0
0.6422,36,0
-2.230037,-11,1
-0.3520359,9,1
-0.4072712,27,0
1.1117,57,0
1.1117,49,0
2.244025,30,0
-0.4901242,2,1
-0.7110655,-11,1
-0.1863299,39,0
-0.4072712,-7,1
-0.3796535,-19,1
1.1117,48,0
-0.4901242,-8,1
0.227935,21,0
-0.4901242,2,0
-1.291036,-70,1
0.0346114,18,0
0.7802883,68,0
-0.1034769,21,0
-0.4072712,12,0
0.4212587,21,1
0.0346114,3,0
-0.2691829,-8,1
-1.622448,-143,0
1.664054,62,0
-1.511978,-7,1
-0.0482416,3,0
-0.2691829,-1,0
-0.1034769,-11,1
-0.3520359,2,0
0.7802883,62,0
0.9183766,18,1
1.1117,65,0
-0.0482416,30,0
-0.3520359,-32,1
-0.4901242,33,0
0.7802883,52,0
0.310788,21,0
-0.5729772,-23,0
-0.0482416,42,0
-0.2691829,-7,1
-0.1034769,-1,1
-0.9596245,-23,1
-0.2691829,15,0
0.1174644,18,0
1.332642,62,0
-0.1863299,-1,0
0.1174644,30,0
-0.4072712,-1,1
0.227935,3,0
-1.622448,-70,0
2.244025,52,0
1.332642,76,0
0.310788,27,0
-0.1863299,-4,1
1.1117,68,0
0.227935,33,0
-0.3520359,39,0
0.9183766,33,0
-1.12533,-59,0
0.9183766,9,1
0.5317293,33,0
-0.1034769,-8,0
-0.3520359,12,0
-0.2691829,24,0
-2.036713,-91,0
-0.9596245,12,0
-1.208183,-84,1
0.310788,36,0
-2.450978,11,1
0.310788,39,1
0.4212587,9,0
-0.1863299,-13,0
-0.7110655,6,0
-0.1863299,-8,0
0.7802883,36,0
-0.8767715,11,0
-0.2691829,-19,1
-1.732919,-37,0
0.9183766,33,0
-0.7110655,-1,1
0.0346114,45,0
0.1174644,27,0
-2.450978,-59,0
1.332642,62,0
4.011555,90,0
0.1174644,49,0
0.1174644,-8,0
0.5317293,18,0
-0.4072712,-27,1
-0.4901242,-23,1
0.5317293,33,0
0.9183766,45,0
-0.1034769,6,0
-0.4072712,-19,1
0.7802883,24,0
-1.401507,-152,0
0.1174644,-19,1
0.7802883,52,0
-1.622448,-50,1
1.664054,52,0
-0.7110655,27,0
-1.291036,-15,0
1.332642,36,0
-0.9320068,-28,1
0.4212587,39,0
-1.208183,-50,0
0.310788,30,0
-0.5453596,-32,1
-0.3520359,30,0
0.9183766,45,0
0.0346114,-15,1
0.7802883,-11,0
-0.2415652,-13,1
-1.511978,-23,1
0.9183766,18,0
-0.7110655,2,0
2.244025,68,0
-0.4072712,-4,1
0.1174644,27,0
1.664054,68,0
-0.7110655,12,0
1.332642,68,0
0.1174644,15,1
-0.9596245,-84,1
1.1117,42,0
-0.1863299,11,0
0.1174644,27,0
1.332642,61,0
-0.3520359,-8,1
-0.2691829,18,0
-0.2691829,6,0
-0.5729772,-8,1
1.332642,52,0
0.9183766,42,0
-0.7110655,-2,1
0.6422,27,0
-0.7110655,18,0
0.7802883,45,0
-0.5453596,-8,0
-0.5729772,-15,1
0.310788,30,0
1.664054,65,0
-0.4901242,-32,0
-0.4901242,3,0
-0.0482416,2,0
-0.6558302,15,0
0.1174644,-15,1
0.7802883,33,0
0.9183766,61,0
0.5317293,39,0
-1.042477,7,0
0.9183766,36,0
0.1174644,21,0
0.4212587,2,0
0.310788,39,0
-0.7110655,-43,1
1.332642,39,0
-1.871007,-55,0
0.227935,36,0
0.0346114,49,0
0.1174644,6,0
2.244025,90,0
-0.4072712,-27,0
-0.0482416,2,0
1.664054,57,0
-0.3520359,15,0
-0.5729772,18,0
-0.6558302,7,0
0.7802883,39,0
0.6422,52,0
-0.6558302,-15,1
0.4212587,36,0
0.6422,61,0
0.1174644,27,0
-0.9596245,-4,1
0.227935,39,0
-0.2691829,12,0
0.9183766,74,0
0.1174644,-11,1
2.244025,76,0
0.6422,24,0
-0.7110655,18,0
4.011555,90,0
-0.1034769,2,0
0.1174644,49,0
-0.2691829,24,0
-1.042477,-19,1
2.244025,76,0
0.0622291,-19,1
-0.4072712,24,0
-0.0482416,15,0
0.227935,39,0
-0.1863299,-11,0
0.6422,52,0
0.310788,18,0
-1.401507,-19,1
0.7802883,42,0
-0.5729772,18,0
-0.1034769,11,0
-0.6558302,-23,1
-0.7939185,6,0
0.227935,24,0
-0.7110655,-4,0
0.227935,33,0
-0.7110655,3,0
1.332642,48,0
-0.4072712,-8,1
1.332642,36,0
0.310788,42,0
0.6422,42,0
-0.1863299,12,1
-0.4072712,6,0
0.0346114,-27,0
-1.732919,-84,0
0.7802883,52,0
0.4212587,12,0
-0.3520359,18,0
0.0346114,2,0
1.332642,62,0
0.4212587,61,0
-0.7939185,-11,0
1.1117,15,0
0.4212587,30,0
-0.2691829,30,0
0.4212587,21,0
1.664054,85,0
-0.5729772,7,0
2.244025,62,0
-0.0482416,6,0
0.227935,6,0
-0.4072712,2,0
0.9183766,-27,0
-1.511978,-8,1
0.9183766,68,0
-0.1863299,36,0
-0.1863299,24,0
-0.0758593,-143,1
0.4212587,39,0
-0.4072712,6,0
0.5317293,36,0
0.4212587,24,1
-1.042477,27,0
-0.4072712,-1,1
0.227935,39,0
0.7802883,30,0
-0.1034769,-4,1
-0.7939185,15,0
0.7802883,36,0
0.6422,57,0
0.6422,33,1
-0.3520359,-19,1
0.4212587,-27,1
-0.0482416,2,0
0.5317293,12,0
1.1117,51,0
0.1174644,15,0
-0.0482416,-4,1
0.7802883,52,0
1.664054,39,0
-1.622448,-143,1
-0.0482416,-50,0
-0.5729772,-4,0
0.1174644,12,0
0.310788,45,0
-0.7939185,-23,1
4.011555,68,0
0.6422,15,0
-0.6558302,45,0
-0.8767715,-50,0
-1.042477,-37,0
-0.4072712,6,0
1.332642,9,0
-0.1863299,-27,0
-0.1034769,2,0
-1.401507,-19,0
-0.7110655,-23,0
2.244025,90,0
-0.1863299,-8,0
-0.3520359,6,0
-0.7939185,18,0
-1.622448,-199,0
0.9183766,36,0
0.6422,52,0
0.310788,27,0
-0.4625066,-50,1
-0.1034769,9,0
-0.7939185,-37,1
-0.4072712,30,1
-0.1863299,-105,0
-1.511978,-143,1
0.227935,33,0
0.4212587,33,0
-0.7939185,-1,0
-0.1863299,2,0
-0.6558302,6,0
0.4212587,30,0
-0.4901242,6,0
-0.8767715,-11,0
0.9183766,36,0
0.1174644,6,0
-0.1034769,21,0
1.664054,74,0
-0.3796535,-19,1
-0.2691829,30,0
0.6422,18,0
0.9183766,90,0
0.1174644,18,0
0.5317293,49,0
0.4212587,-8,0
-0.1863299,-8,1
1.664054,-1,0
0.9183766,45,0
0.6422,18,0
0.5317293,9,0
0.7802883,45,0
0.7802883,68,0
-0.4072712,15,1
-3.307126,-37,0
-0.1034769,-32,0
0.5317293,57,0
2.244025,76,0
-0.1863299,-2,0
-0.0482416,2,0
-0.2691829,18,0
1.332642,57,0
-2.036713,-19,1
1.664054,68,0
0.227935,-43,1
0.1174644,33,0
-0.4072712,6,0
0.1174644,27,0
-1.042477,-15,1
-0.1034769,-2,0
-1.042477,-55,1
-2.450978,-143,0
-1.732919,-37,0
-0.1034769,-8,1
-0.4901242,30,0
-0.4901242,33,0
-0.7110655,3,1
-0.5729772,2,0
-0.2691829,39,1
-0.4072712,2,1
-0.1863299,15,1
-1.208183,-70,1
0.4212587,11,0
-0.2691829,-8,1
1.1117,-1,0
-1.12533,-2,1
0.4212587,45,0
-0.4901242,-15,1
0.3660234,-70,1
-0.1863299,6,0
-0.1863299,7,0
0.9183766,36,0
-0.4072712,2,0
-0.0482416,39,0
-1.12533,12,0
-0.4901242,21,0
-0.1034769,21,0
0.5317293,49,0
-0.6558302,-2,0
-0.1034769,9,0
0.5317293,6,0
-0.0482416,9,0
-0.8767715,-15,0
-0.4072712,15,0
0.5317293,15,0
-0.5729772,-8,0
-0.1034769,9,0
-0.4901242,21,1
-0.4072712,30,0
-0.6558302,6,0
-0.1034769,6,0
-0.6558302,-19,0
1.664054,45,0
0.310788,27,0
0.1174644,49,1
-1.732919,-84,0
-0.0482416,18,0
2.244025,68,0
-1.042477,-50,0
0.4212587,12,0
0.4212587,-1,0
-1.208183,-37,0
0.0346114,24,0
0.4212587,36,0
0.0346114,-15,0
-0.9596245,-11,1
0.227935,-1,1
-0.8767715,-32,1
0.7802883,24,0
0.227935,6,1
0.7802883,24,0
-1.401507,2,1
-0.8767715,-8,1
-1.401507,18,0
0.310788,6,0
0.227935,18,0
-0.4901242,-27,1
0.310788,33,0
0.5317293,52,0
1.1117,121,0
-0.1034769,-15,0
-0.9596245,30,1
0.0346114,3,0
1.1117,65,0
0.9183766,18,0
-1.208183,24,0
-2.036713,-37,0
0.6422,45,0
-0.0482416,24,0
-1.401507,-2,1
0.227935,30,0
0.0346114,27,0
-0.1034769,6,0
-1.732919,11,0
0.1174644,24,0
-0.1034769,12,0
0.4212587,6,0
-0.9596245,-27,1
-0.6558302,-4,1
-1.042477,-55,0
0.1174644,15,0
-0.2691829,6,0
0.310788,18,0
0.6422,45,0
-0.2691829,6,0
-0.3520359,-23,1
1.332642,68,0
1.664054,76,0
-0.0482416,-8,0
-0.8767715,-50,1
0.1174644,15,0
-1.732919,-7,0
-1.042477,-8,0
1.1117,42,0
-0.5729772,24,0
0.310788,27,0
0.6422,2,0
-1.732919,-50,0
-0.4625066,-43,1
1.332642,68,0
1.664054,45,0
0.4212587,33,0
0.4212587,36,0
0.6422,68,0
-0.0482416,24,0
1.1117,49,0
-0.9596245,-15,1
0.310788,24,0
0.6422,-27,1
0.310788,27,0
2.244025,90,0
1.332642,76,0
0.310788,-11,1
-0.4072712,15,0
-0.1863299,21,0
0.5317293,51,0
0.5317293,-8,0
0.4212587,39,0
-0.4901242,24,0
1.332642,90,0
0.9183766,57,0
-0.1034769,18,0
0.4212587,21,0
-0.8491538,-23,1
0.0346114,15,0
-3.307126,-199,0
-0.9596245,-55,1
1.1117,57,0
-1.12533,-84,0
-0.6558302,9,0
-0.1863299,-28,1
0.0346114,-15,1
0.6422,27,0
-0.3520359,-27,1
-0.4072712,7,0
0.9183766,90,0
4.011555,62,0
-0.4072712,21,0
0.1174644,30,0
1.1117,24,0
0.310788,39,0
0.4212587,52,0
-0.3520359,15,0
0.7802883,42,0
4.011555,121,0
-0.5729772,-23,1
1.664054,76,0
2.244025,62,0
-0.8767715,-11,1
-0.0482416,18,0
-0.9596245,-37,0
0.310788,18,1
-1.208183,-19,0
-0.0758593,-50,0
-0.4072712,3,0
-0.1034769,15,0
-1.291036,-15,0
0.227935,6,0
-2.230037,9,0
1.332642,52,0
0.227935,-4,1
-1.871007,-37,1
1.1117,42,0
0.0346114,11,0
1.664054,21,0
2.244025,90,0
0.0346114,9,0
0.5317293,42,1
-0.0482416,18,0
-0.0482416,15,0
0.7802883,9,0
0.9183766,74,0
-0.9596245,-27,0
-0.2691829,-43,0
0.4212587,2,0
0.7802883,30,0
0.7802883,15,1
-0.7939185,2,0
1.1117,18,0
0.4212587,30,1
1.332642,49,0
-0.7110655,-19,1
0.5317293,18,1
-0.8767715,-4,1
-0.2691829,-19,1
-0.1034769,-4,1
0.310788,-1,1
-0.5729772,-7,0
-0.0482416,-1,0
-0.0482416,18,0
-0.0482416,36,0
0.4212587,30,0
-0.6558302,-13,0
0.0346114,-15,0
0.227935,-1,1
-0.3520359,15,1
0.227935,-19,0
-0.4901242,-37,1
-0.4901242,-50,1
-0.0482416,-55,0
0.9183766,49,0
4.011555,42,0
-0.3520359,-11,0
-0.0482416,9,0
4.011555,39,0
-1.291036,24,0
-1.622448,18,0
0.0346114,45,0
-0.2691829,-4,0
-0.7110655,-11,1
-1.871007,-143,1
0.4212587,-1,0
-0.2691829,24,0
1.664054,52,0
0.1174644,21,1
1.664054,42,0
0.6422,33,0
-0.3520359,3,0
-0.5729772,11,1
-0.6558302,-19,0
1.664054,39,0
0.0346114,39,0
-0.5729772,-1,0
0.1174644,9,0
-0.1034769,-4,1
0.9183766,39,0
0.5317293,54,0
-0.4901242,-37,1
0.5317293,15,0
0.9183766,49,0
0.5317293,21,1
0.9183766,39,0
-0.7110655,-23,1
1.1117,33,0
1.1117,39,0
1.332642,57,0
-1.622448,18,1
0.227935,21,0
-0.6558302,-43,0
-1.12533,-32,1
-0.7939185,30,0
-0.1034769,-4,0
1.332642,42,0
-0.4901242,12,0
-0.3520359,2,0
0.1174644,21,0
-0.0482416,-11,0
-0.4072712,39,0
-0.7110655,-19,1
-0.0482416,-15,1
0.310788,36,0
-0.1863299,9,0
-0.8767715,-11,0
-0.2691829,-11,0
0.7802883,18,0
-0.1863299,6,0
-0.9596245,-19,0
1.664054,76,0
0.310788,39,0
-0.4072712,24,0
0.4212587,39,0
0.6422,49,0
0.9183766,61,0
0.0346114,-4,0
-0.1034769,-19,0
0.227935,-11,0
0.5317293,-1,1
1.1117,57,0
-1.042477,-1,0
0.1174644,-27,1
-0.3520359,-4,0
-0.4901242,-8,1
1.1117,33,0
1.1117,-1,0
0.310788,39,0
4.011555,57,0
-0.4901242,7,1
0.227935,39,0
-0.8767715,12,0
0.1174644,27,0
0.1174644,57,0
0.7802883,30,0
-1.042477,-11,0
0.9183766,27,0
0.310788,45,0
4.011555,52,0
-0.1863299,-23,1
-0.1034769,24,0
-0.7110655,3,1
-1.291036,33,0
-0.8767715,24,0
0.6422,18,0
-0.5729772,18,0
0.4212587,9,0
-1.12533,-50,1
-1.12533,-32,1
-4.660391,-105,0
-0.4072712,2,0
-0.2691829,-43,1
0.227935,54,0
0.227935,33,0
-0.3520359,12,0
0.310788,27,0
0.4212587,21,0
1.1117,33,0
-0.1863299,21,0
-0.1034769,-23,1
0.6422,21,0
-0.3520359,-4,1
1.332642,57,0
-0.8491538,-43,1
1.1117,85,0
-0.2691829,15,0
1.1117,57,0
0.310788,61,0
-0.4901242,-23,1
0.6422,57,0
0.227935,48,0
0.9183766,68,0
-1.12533,-11,1
1.664054,62,0
0.4212587,24,0
0.1174644,21,0
-0.0482416,18,0
-0.0482416,15,0
1.1117,54,0
0.7802883,52,0
-0.6558302,-7,1
-0.0482416,15,0
0.0346114,-27,0
0.0346114,6,0
-0.2691829,21,0
0.1174644,2,0
-0.1863299,36,0
-1.042477,-19,1
-1.12533,-8,1
1.332642,42,0
2.244025,52,0
0.7802883,12,0
0.9183766,61,0
0.4212587,33,0
-1.622448,-43,0
1.332642,90,0
1.1117,79,0
0.4212587,30,0
1.332642,30,0
-0.2691829,-8,0
-1.732919,-1,1
-1.042477,-28,0
-0.1863299,-32,0
0.6422,33,0
-2.036713,-11,1
-0.3520359,12,0
-0.5729772,-1,1
-1.401507,-19,1
1.1117,90,0
0.7802883,39,0
-3.307126,-91,1
-0.8767715,-27,1
0.227935,33,0
-0.5729772,15,0
-0.6558302,9,0
-1.401507,-143,0
-0.8767715,-4,1
1.1117,68,0
0.310788,36,0
0.227935,27,0
4.011555,76,0
-0.3520359,15,0
0.0346114,18,0
0.4212587,9,0
1.332642,85,0
0.5317293,-8,1
-0.0482416,-11,0
0.5317293,12,0
-0.3520359,18,0
0.6422,30,0
0.9183766,42,0
1.1117,9,0
-0.9596245,-59,1
-0.3520359,21,0
-0.3520359,-1,0
-0.4072712,-23,0
0.6422,6,0
0.5317293,42,0
0.227935,42,0
0.5317293,33,0
0.310788,42,0
0.5317293,9,0
0.6422,24,0
-0.1863299,18,0
-0.1863299,6,0
4.011555,49,0
1.664054,51,0
0.1174644,18,0
-0.6558302,2,0
-1.511978,-59,0
-0.7939185,-4,1
0.6422,49,0
2.244025,57,0
-1.401507,-50,1
1.332642,42,0
-0.2691829,-1,1
0.1174644,9,0
0.227935,-1,0
0.227935,6,0
0.310788,21,0
0.7802883,27,0
-0.8767715,-59,1
1.1117,57,0
-0.7110655,-1,0
-0.7939185,-23,0
-0.0482416,-11,0
0.310788,24,0
-0.3520359,68,0
-0.2691829,12,0
0.5317293,27,0
-0.7110655,-55,0
0.6422,6,0
2.244025,76,0
0.9183766,57,0
-0.1863299,2,1
1.1117,49,0
1.664054,62,0
0.310788,15,0
-0.9596245,15,0
-1.291036,-8,1
-1.291036,-43,1
1.1117,61,0
-0.1034769,-23,1
2.244025,68,0
-0.5729772,12,0
-0.7939185,3,0
2.244025,68,0
1.1117,42,0
0.227935,9,0
-1.208183,-143,0
0.227935,6,0
1.1117,68,0
0.1174644,-8,1
0.7802883,49,0
-4.964186,-199,1
1.1117,18,0
0.6422,9,0
0.9183766,48,0
0.4212587,33,0
-0.7110655,15,1
-0.1034769,30,0
-1.401507,-37,0
0.1174644,48,0
0.310788,33,0
0.0622291,-15,0
2.244025,79,0
-0.0482416,36,0
0.0346114,21,0
0.0346114,24,0
-0.7939185,2,1
-0.0482416,21,0
2.244025,68,1
0.5317293,18,0
1.332642,57,0
-0.4072712,-8,0
-2.230037,-143,0
1.1117,49,1
-3.307126,-199,0
-1.042477,-39,0
0.9183766,57,0
0.227935,12,0
0.7802883,76,0
-0.0482416,36,0
-1.042477,-43,1
1.664054,36,0
-0.9596245,-11,1
0.9183766,45,0
-0.7939185,-8,1
-1.208183,-28,1
-0.1034769,15,0
-0.3520359,7,0
-0.7939185,-84,1
-1.12533,-28,1
0.6422,18,0
1.1117,76,0
-0.9596245,-13,0
0.310788,68,0
-0.2691829,30,0
0.310788,36,0
-0.6558302,11,0
0.227935,9,1
0.7802883,24,0
0.4212587,65,0
0.310788,36,0
-0.2691829,-7,1
0.9183766,-8,0
-1.511978,-27,0
-0.1034769,12,0
0.1174644,-1,0
-0.1863299,9,0
0.227935,42,0
-0.3520359,12,0
2.244025,90,0
0.310788,-11,0
0.5317293,39,0
1.664054,74,0
-3.307126,-39,1
-0.4901242,-4,1
0.4212587,24,0
0.9183766,54,0
-0.7110655,-11,0
-1.291036,-23,1
-0.2691829,-8,1
0.1174644,30,0
-0.6282125,-32,1
-0.2691829,11,0
0.0346114,27,0
-0.3520359,-37,0
0.5317293,45,0
1.1117,62,0
0.9183766,42,0
-0.0482416,15,0
0.5317293,48,0
0.5317293,39,0
1.1117,57,0
0.5317293,49,0
-1.12533,-19,0
1.332642,69,0
-0.3520359,11,1
-0.3520359,27,0
-0.0482416,-27,1
-0.7939185,30,0
0.310788,12,0
0.1174644,33,0
-0.1863299,12,0
-0.3520359,15,0
1.332642,90,0
0.7802883,27,0
2.244025,-1,1
-0.4901242,-1,1
-0.9596245,-7,1
-0.6558302,-1,0
-0.7110655,2,1
-0.1863299,-15,1
-0.0482416,7,0
-0.8767715,6,0
-0.2691829,-19,1
0.4212587,-23,1
-1.208183,-4,1
0.1174644,62,0
-0.4072712,-11,1
-0.4901242,9,0
-0.4072712,-19,1
0.310788,42,0
-0.6558302,21,0
0.7802883,85,0
-0.1034769,18,0
-0.1034769,39,0
1.332642,57,0
0.1174644,27,0
-0.2691829,-23,1
0.1174644,12,0
-0.8767715,-32,1
1.664054,76,0
-0.8767715,-70,0
-0.2691829,6,0
0.1174644,-1,0
1.664054,45,0
0.9183766,-8,1
-0.0482416,-19,1
0.4212587,33,0
-0.0482416,-4,0
0.227935,-2,0
1.1117,62,0
-2.450978,15,0
-0.3520359,-8,1
0.4212587,24,0
-0.4901242,-8,1
0.227935,45,0
0.4212587,30,0
-1.208183,-55,1
-0.7110655,-55,1
-4.660391,-50,0
-0.1863299,12,0
1.332642,54,0
-1.871007,-105,0
-0.8491538,-27,1
0.5317293,24,0
0.6422,45,0
-0.0482416,39,0
0.0346114,2,1
0.1174644,33,0
0.5317293,52,0
-0.4072712,-1,1
-0.0482416,2,0
1.332642,45,0
-0.8767715,24,0
-0.4072712,30,0
0.4212587,49,0
-1.622448,2,0
-0.1863299,9,0
0.7802883,61,0
1.664054,85,0
0.9183766,33,0
-1.208183,-2,1
-0.7939185,2,0
-0.8767715,6,1
1.664054,61,0
1.664054,21,0
-0.5453596,-19,1
-0.7110655,-11,1
-0.3520359,-1,0
-0.4072712,39,0
0.6422,6,0
0.1174644,21,0
-0.4901242,21,0
4.011555,62,0
-0.7110655,7,1
-4.964186,-50,0
-1.042477,-152,0
-0.1863299,12,0
-0.8767715,-105,0
-0.7110655,-8,0
0.4212587,21,0
0.1174644,21,0
-0.1863299,15,0
0.6422,30,0
1.664054,49,0
0.227935,33,0
1.1117,79,0
-0.7939185,2,1
0.7802883,36,0
0.1174644,15,0
-2.036713,-1,0
-0.2691829,9,0
-0.8767715,-4,1
-0.7110655,15,1
0.1174644,6,0
-0.2691829,-37,1
0.0346114,24,0
-0.6558302,33,0
-0.1863299,12,1
0.4212587,-8,0
-0.6558302,-11,0
-0.7110655,-11,1
0.5317293,15,0
0.310788,24,0
-0.7939185,-23,0
0.1174644,57,0
-1.318654,-59,1
-0.9596245,-4,0
2.244025,62,0
0.6422,12,0
-0.0482416,57,0
1.664054,103,0
0.227935,39,0
-1.732919,-50,0
-0.8767715,15,0
0.227935,18,0
0.4212587,27,0
4.011555,57,0
1.664054,65,0
-0.0482416,-8,0
-0.0482416,9,0
-0.5729772,-7,1
-0.1034769,2,0
0.0346114,3,0
-0.1863299,24,0
1.664054,57,0
1.332642,57,0
0.4212587,49,0
-1.622448,-43,0
0.5317293,27,0
-0.7939185,18,0
-0.0482416,-8,1
2.244025,76,0
-0.2691829,21,0
-3.307126,-152,1
0.5317293,36,0
-0.6558302,-2,1
0.310788,27,0
-0.2691829,6,1
1.332642,90,0
1.1117,49,0
-0.4901242,3,0
0.0346114,24,0
-0.3520359,-8,0
-0.4901242,-11,1
-1.401507,-39,0
-0.1863299,15,0
-1.12533,-32,1
-0.4072712,-32,1
-0.4072712,15,0
-0.3520359,18,1
1.332642,76,0
-0.1863299,18,0
0.227935,24,0
0.6422,2,0
0.310788,15,0
-0.8767715,-13,1
1.332642,57,0
-2.31289,-143,0
-1.401507,-50,1
-1.291036,2,0
0.0346114,15,0
-0.0482416,12,0
-1.401507,-32,0
0.0346114,-8,0
1.332642,68,0
-1.12533,-59,1
-0.4072712,-4,1
-0.7939185,12,0
0.4212587,57,0
1.1117,49,0
-1.732919,-43,0
0.227935,33,0
-0.0482416,15,0
-0.5729772,15,0
-0.2691829,6,0
-1.401507,-43,1
1.1117,45,0
1.332642,74,0
0.7802883,15,0
-1.208183,-11,0
-0.0482416,18,0
1.332642,49,0
